;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Referencia;Nombre;Categoría;Contenido paquete;Composición del material;Nombre de la marca;2022Año;Estación;Unidad de venta;Color;Talla;Stock;N° de piezas fuera de unidad de stock;Pedido;Reserva de proveedor (cantidad de artículos individuales);Preventa;Preventa (cantidad de artículos individuales);Código de barras;Peso (en gramos);Ubicación;Precio de compra;Proveedor;Precio A;Precio B;Precio C;Precio D;Precio Promoción;País de origen;Descuento (%);Observación;Cantidad de compras;Ventas;Importe de venta;Margen €;Precio medio de venta;Precio de compra del stock positivos;Valor de stock;Stock precio A;Fecha de creación
3087;;Sin categoría;;;;;;1;VERDE OLIVA;;17;0;0;0;0;0;2027290004450;0;;0;;26,9;26,9;26,9;0;0;;;;0;3;62,9;62,9;20,97;0;0;457,3;2026-03-10
1376;;Sin categoría;;;;;;1;VERDE OLIVA;;19;0;0;0;0;0;2027290004446;0;;0;;7,5;7,5;7,5;0;0;;;;0;1;7,5;7,5;7,5;0;0;142,5;2026-03-10
1970D;;Sin categoría;;;;;;1;AZUL;;20;0;0;0;0;0;2027290004444;0;;0;;7,5;7,5;7,5;0;0;;;;0;0;0;0;0;0;0;150;2026-03-10
1970D;;Sin categoría;;;;;;1;ROSA;;20;0;0;0;0;0;2027290004445;0;;0;;7,5;7,5;7,5;0;0;;;;0;0;0;0;0;0;0;150;2026-03-10
1798;;Sin categoría;;;;;;1;AZUL;;19;0;0;0;0;0;2027290004442;0;;0;;7,5;7,5;7,5;0;0;;;;0;1;7,5;7,5;7,5;0;0;142,5;2026-03-10
1798;;Sin categoría;;;;;;1;AMARILLO;;19;0;0;0;0;0;2027290004443;0;;0;;7,5;7,5;7,5;0;0;;;;0;1;7,5;7,5;7,5;0;0;142,5;2026-03-10
1216;;Sin categoría;;;;;;1;AZUL;;19;0;0;0;0;0;2027290004440;0;;0;;9,5;9,5;9,5;0;0;;;;0;1;9,5;9,5;9,5;0;0;180,5;2026-03-10
1216;;Sin categoría;;;;;;1;ROSA;;19;0;0;0;0;0;2027290004441;0;;0;;9,5;9,5;9,5;0;0;;;;0;1;9,5;9,5;9,5;0;0;180,5;2026-03-10
3084D;;Sin categoría;;;;;;1;AZUL;;18;0;0;0;0;0;2027290004437;0;;0;;11,5;11,5;11,5;0;0;;;;0;2;19,5;19,5;9,75;0;0;207;2026-03-10
3084D;;Sin categoría;;;;;;1;ROSA;;19;0;0;0;0;0;2027290004438;0;;0;;11,5;11,5;11,5;0;0;;;;0;1;8;8;8;0;0;218,5;2026-03-10
3084D;;Sin categoría;;;;;;1;NARANJA;;19;0;0;0;0;0;2027290004439;0;;0;;11,5;11,5;11,5;0;0;;;;0;1;8;8;8;0;0;218,5;2026-03-10
1955J;;Sin categoría;;;;;;1;CAMEL;;16;0;0;0;0;0;2027290004436;0;;0;;19,9;19,9;19,9;0;0;;;;0;4;78,6;78,6;19,65;0;0;318,4;2026-03-10
1975;;Sin categoría;;;;;;1;BLANCO;;18;0;0;0;0;0;2027290004435;0;;0;;8,5;8,5;8,5;0;0;;;;0;2;17;17;8,5;0;0;153;2026-03-10
1835;;Sin categoría;;;;;;1;CAMEL;;19;0;0;0;0;0;2027290004434;0;;0;;7,5;7,5;7,5;0;0;;;;0;1;7,5;7,5;7,5;0;0;142,5;2026-03-10
1416;;Sin categoría;;;;;;1;BEIGE;;18;0;0;0;0;0;2027290004433;0;;0;;12,5;12,5;12,5;0;0;;;;0;2;25;25;12,5;0;0;225;2026-03-10
1352;;Sin categoría;;;;;;1;BLANCO;;19;0;0;0;0;0;2027290004422;0;;0;;8,5;8,5;8,5;0;0;;;;0;16;98,5;98,5;6,16;0;0;161,5;2026-03-06
1285;;Sin categoría;;;;;;1;CAMEL;;20;0;0;0;0;0;2027290004427;0;;0;;7,5;7,5;7,5;0;0;;;;0;0;0;0;0;0;0;150;2026-03-10
1285;;Sin categoría;;;;;;1;BLANCO;;19;0;0;0;0;0;2027290004428;0;;0;;7,5;7,5;7,5;0;0;;;;0;1;7,5;7,5;7,5;0;0;142,5;2026-03-10
1285;;Sin categoría;;;;;;1;AZUL;;20;0;0;0;0;0;2027290004429;0;;0;;7,5;7,5;7,5;0;0;;;;0;0;0;0;0;0;0;150;2026-03-10
Y400;;Sin categoría;;;;;;1;CHOCOLATE;;-4;0;0;0;0;0;2027290004400;0;;0;;40;40;40;0;0;;;;0;4;140;140;35;0;0;-160;2025-12-18
A6017;;Sin categoría;;;;;;1;BEIGE;S/M;58;0;0;0;0;0;2027290004350;0;;0;;12,8;10,8;10,8;0;0;;;;0;1;12,8;12,8;12,8;0;0;742,4;2025-12-16
A6017;;Sin categoría;;;;;;1;BEIGE;M/L;50;0;0;0;0;0;2027290004351;0;;0;;12,8;10,8;10,8;0;0;;;;0;0;0;0;0;0;0;640;2025-12-16
A6017;;Sin categoría;;;;;;1;CHOCOLATE;S/M;52;0;0;0;0;0;2027290004352;0;;0;;12,8;10,8;10,8;0;0;;;;0;1;12,8;12,8;12,8;0;0;665,6;2025-12-16
A6017;;Sin categoría;;;;;;1;CHOCOLATE;M/L;49;0;0;0;0;0;2027290004353;0;;0;;12,8;10,8;10,8;0;0;;;;0;1;12,8;12,8;12,8;0;0;627,2;2025-12-16
A6017;;Sin categoría;;;;;;1;AZUL MARINO;S/M;52;0;0;0;0;0;2027290004354;0;;0;;12,8;10,8;10,8;0;0;;;;0;1;12,8;12,8;12,8;0;0;665,6;2025-12-16
A6017;;Sin categoría;;;;;;1;AZUL MARINO;M/L;53;0;0;0;0;0;2027290004355;0;;0;;12,8;10,8;10,8;0;0;;;;0;0;0;0;0;0;0;678,4;2025-12-16
A6017;;Sin categoría;;;;;;1;GRIS;S/M;59;0;0;0;0;0;2027290004398;0;;0;;12,8;10,8;10,8;0;0;;;;0;1;12,8;12,8;12,8;0;0;755,2;2025-12-16
A6017;;Sin categoría;;;;;;1;GRIS;M/L;50;0;0;0;0;0;2027290004399;0;;0;;12,8;10,8;10,8;0;0;;;;0;1;12,8;12,8;12,8;0;0;640;2025-12-16
A6007;;Sin categoría;;;;;;1;BLANCO;S/M;52;0;0;0;0;0;2027290004296;0;;0;;8,8;6,8;6,8;0;0;;;;0;0;0;0;0;0;0;457,6;2025-12-16
A6007;;Sin categoría;;;;;;1;BLANCO;M/L;55;0;0;0;0;0;2027290004297;0;;0;;8,8;6,8;6,8;0;0;;;;0;1;8,8;8,8;8,8;0;0;484;2025-12-16
A6007;;Sin categoría;;;;;;1;CHOCOLATE;S/M;55;0;0;0;0;0;2027290004298;0;;0;;8,8;6,8;6,8;0;0;;;;0;0;0;0;0;0;0;484;2025-12-16
A6007;;Sin categoría;;;;;;1;CHOCOLATE;M/L;54;0;0;0;0;0;2027290004299;0;;0;;8,8;6,8;6,8;0;0;;;;0;2;19,6;19,6;9,8;0;0;475,2;2025-12-16
A6007;;Sin categoría;;;;;;1;BEIGE;S/M;52;0;0;0;0;0;2027290004300;0;;0;;8,8;6,8;6,8;0;0;;;;0;0;0;0;0;0;0;457,6;2025-12-16
A6007;;Sin categoría;;;;;;1;BEIGE;M/L;51;0;0;0;0;0;2027290004301;0;;0;;8,8;6,8;6,8;0;0;;;;0;1;8,8;8,8;8,8;0;0;448,8;2025-12-16
A6007;;Sin categoría;;;;;;1;GRANATE;S/M;54;0;0;0;0;0;2027290004302;0;;0;;8,8;6,8;6,8;0;0;;;;0;0;0;0;0;0;0;475,2;2025-12-16
A6007;;Sin categoría;;;;;;1;GRANATE;M/L;53;0;0;0;0;0;2027290004303;0;;0;;8,8;6,8;6,8;0;0;;;;0;1;8,8;8,8;8,8;0;0;466,4;2025-12-16
A6007;;Sin categoría;;;;;;1;GRIS;S/M;55;0;0;0;0;0;2027290004394;0;;0;;8,8;6,8;6,8;0;0;;;;0;0;0;0;0;0;0;484;2025-12-16
A6007;;Sin categoría;;;;;;1;GRIS;M/L;55;0;0;0;0;0;2027290004395;0;;0;;8,8;6,8;6,8;0;0;;;;0;1;8,8;8,8;8,8;0;0;484;2025-12-16
A6007;;Sin categoría;;;;;;1;VERDE OLIVA;S/M;54;0;0;0;0;0;2027290004396;0;;0;;8,8;6,8;6,8;0;0;;;;0;0;0;0;0;0;0;475,2;2025-12-16
A6007;;Sin categoría;;;;;;1;VERDE OLIVA;M/L;54;0;0;0;0;0;2027290004397;0;;0;;8,8;6,8;6,8;0;0;;;;0;1;8,8;8,8;8,8;0;0;475,2;2025-12-16
A6027;;Sin categoría;;;;;;1;BEIGE;S/M;54;0;0;0;0;0;2027290004368;0;;0;;11,6;9,6;9,6;0;0;;;;0;2;19,2;19,2;9,6;0;0;626,4;2025-12-16
A6027;;Sin categoría;;;;;;1;BEIGE;M/L;53;0;0;0;0;0;2027290004369;0;;0;;11,6;9,6;9,6;0;0;;;;0;3;28,8;28,8;9,6;0;0;614,8;2025-12-16
A6027;;Sin categoría;;;;;;1;CHOCOLATE;S/M;59;0;0;0;0;0;2027290004370;0;;0;;11,6;9,6;9,6;0;0;;;;0;1;9,6;9,6;9,6;0;0;684,4;2025-12-16
A6027;;Sin categoría;;;;;;1;CHOCOLATE;M/L;58;0;0;0;0;0;2027290004371;0;;0;;11,6;9,6;9,6;0;0;;;;0;1;9,6;9,6;9,6;0;0;672,8;2025-12-16
A6027;;Sin categoría;;;;;;1;AZUL MARINO;S/M;50;0;0;0;0;0;2027290004372;0;;0;;11,6;9,6;9,6;0;0;;;;0;0;0;0;0;0;0;580;2025-12-16
A6027;;Sin categoría;;;;;;1;AZUL MARINO;M/L;57;0;0;0;0;0;2027290004373;0;;0;;11,6;9,6;9,6;0;0;;;;0;0;0;0;0;0;0;661,2;2025-12-16
A6027;;Sin categoría;;;;;;1;BLANCO;S/M;57;0;0;0;0;0;2027290004374;0;;0;;11,6;9,6;9,6;0;0;;;;0;0;0;0;0;0;0;661,2;2025-12-16
A6027;;Sin categoría;;;;;;1;BLANCO;M/L;56;0;0;0;0;0;2027290004375;0;;0;;11,6;9,6;9,6;0;0;;;;0;1;11,6;11,6;11,6;0;0;649,6;2025-12-16
A6026;;Sin categoría;;;;;;1;BEIGE;S/M;71;0;0;0;0;0;2027290004376;0;;0;;12,5;10,5;10,5;0;0;;;;0;1;10,5;10,5;10,5;0;0;887,5;2025-12-16
A6026;;Sin categoría;;;;;;1;BEIGE;M/L;71;0;0;0;0;0;2027290004377;0;;0;;12,5;10,5;10,5;0;0;;;;0;1;10,5;10,5;10,5;0;0;887,5;2025-12-16
A6026;;Sin categoría;;;;;;1;BLANCO;S/M;74;0;0;0;0;0;2027290004378;0;;0;;12,5;10,5;10,5;0;0;;;;0;0;0;0;0;0;0;925;2025-12-16
A6026;;Sin categoría;;;;;;1;BLANCO;M/L;74;0;0;0;0;0;2027290004379;0;;0;;12,5;10,5;10,5;0;0;;;;0;1;10,5;10,5;10,5;0;0;925;2025-12-16
A6026;;Sin categoría;;;;;;1;gris oscuro;S/M;74;0;0;0;0;0;2027290004380;0;;0;;12,5;10,5;10,5;0;0;;;;0;0;0;0;0;0;0;925;2025-12-16
A6026;;Sin categoría;;;;;;1;gris oscuro;M/L;73;0;0;0;0;0;2027290004381;0;;0;;12,5;10,5;10,5;0;0;;;;0;1;10,5;10,5;10,5;0;0;912,5;2025-12-16
A6023;;Sin categoría;;;;;;1;CHOCOLATE;S/M;51;0;0;0;0;0;2027290004362;0;;0;;11,5;9,5;9,5;0;0;;;;0;4;42;42;10,5;0;0;586,5;2025-12-16
A6023;;Sin categoría;;;;;;1;CHOCOLATE;M/L;46;0;0;0;0;0;2027290004363;0;;0;;11,5;9,5;9,5;0;0;;;;0;4;42;42;10,5;0;0;529;2025-12-16
A6023;;Sin categoría;;;;;;1;VERDE OLIVA;S/M;47;0;0;0;0;0;2027290004364;0;;0;;11,5;9,5;9,5;0;0;;;;0;3;30,5;30,5;10,17;0;0;540,5;2025-12-16
A6023;;Sin categoría;;;;;;1;VERDE OLIVA;M/L;46;0;0;0;0;0;2027290004365;0;;0;;11,5;9,5;9,5;0;0;;;;0;3;28,5;28,5;9,5;0;0;529;2025-12-16
A6023;;Sin categoría;;;;;;1;AZUL/AZUL MARINO;S/M;49;0;0;0;0;0;2027290004366;0;;0;;11,5;9,5;9,5;0;0;;;;0;1;11,5;11,5;11,5;0;0;563,5;2025-12-16
A6023;;Sin categoría;;;;;;1;AZUL/AZUL MARINO;M/L;48;0;0;0;0;0;2027290004367;0;;0;;11,5;9,5;9,5;0;0;;;;0;0;0;0;0;0;0;552;2025-12-16
A6015;;Sin categoría;;;;;;1;GRIS;S/M;59;0;0;0;0;0;2027290004304;0;;0;;10,6;12,6;12,6;0;0;;;;0;1;10,6;10,6;10,6;0;0;625,4;2025-12-16
A6015;;Sin categoría;;;;;;1;GRIS;M/L;53;0;0;0;0;0;2027290004305;0;;0;;10,6;12,6;12,6;0;0;;;;0;2;21,2;21,2;10,6;0;0;561,8;2025-12-16
A6015;;Sin categoría;;;;;;1;CHOCOLATE;S/M;59;0;0;0;0;0;2027290004306;0;;0;;10,6;12,6;12,6;0;0;;;;0;1;10,6;10,6;10,6;0;0;625,4;2025-12-16
A6015;;Sin categoría;;;;;;1;CHOCOLATE;M/L;52;0;0;0;0;0;2027290004307;0;;0;;10,6;12,6;12,6;0;0;;;;0;2;21,2;21,2;10,6;0;0;551,2;2025-12-16
A6015;;Sin categoría;;;;;;1;BEIGE;S/M;60;0;0;0;0;0;2027290004308;0;;0;;10,6;12,6;12,6;0;0;;;;0;0;0;0;0;0;0;636;2025-12-16
A6015;;Sin categoría;;;;;;1;BEIGE;M/L;64;0;0;0;0;0;2027290004309;0;;0;;10,6;12,6;12,6;0;0;;;;0;1;10,6;10,6;10,6;0;0;678,4;2025-12-16
A6029;;Sin categoría;;;;;;1;BEIGE;S/M;51;0;0;0;0;0;2027290004342;0;;0;;12,8;10,8;10,8;0;0;;;;0;3;33,6;33,6;11,2;0;0;652,8;2025-12-16
A6029;;Sin categoría;;;;;;1;BEIGE;M/L;53;0;0;0;0;0;2027290004343;0;;0;;12,8;10,8;10,8;0;0;;;;0;1;10,8;10,8;10,8;0;0;678,4;2025-12-16
A6029;;Sin categoría;;;;;;1;GRIS;S/M;57;0;0;0;0;0;2027290004344;0;;0;;12,8;10,8;10,8;0;0;;;;0;6;68;68;11,33;0;0;729,6;2025-12-16
A6029;;Sin categoría;;;;;;1;GRIS;M/L;45;0;0;0;0;0;2027290004345;0;;0;;12,8;10,8;10,8;0;0;;;;0;5;56;56;11,2;0;0;576;2025-12-16
A6029;;Sin categoría;;;;;;1;AZUL MARINO;S/M;52;0;0;0;0;0;2027290004346;0;;0;;12,8;10,8;10,8;0;0;;;;0;2;22,8;22,8;11,4;0;0;665,6;2025-12-16
A6029;;Sin categoría;;;;;;1;AZUL MARINO;M/L;54;0;0;0;0;0;2027290004347;0;;0;;12,8;10,8;10,8;0;0;;;;0;0;0;0;0;0;0;691,2;2025-12-16
A6029;;Sin categoría;;;;;;1;VERDE OLIVA;S/M;56;0;0;0;0;0;2027290004348;0;;0;;12,8;10,8;10,8;0;0;;;;0;2;25,6;25,6;12,8;0;0;716,8;2025-12-16
A6029;;Sin categoría;;;;;;1;VERDE OLIVA;M/L;58;0;0;0;0;0;2027290004349;0;;0;;12,8;10,8;10,8;0;0;;;;0;0;0;0;0;0;0;742,4;2025-12-16
A6010;;Sin categoría;;;;;;1;GRANATE;S/M;50;0;0;0;0;0;2027290004332;0;;0;;10,8;8,8;8,8;0;0;;;;0;0;0;0;0;0;0;540;2025-12-16
A6010;;Sin categoría;;;;;;1;GRANATE;M/L;48;0;0;0;0;0;2027290004333;0;;0;;10,8;8,8;8,8;0;0;;;;0;1;10,8;10,8;10,8;0;0;518,4;2025-12-16
A6010;;Sin categoría;;;;;;1;AZUL/AZUL MARINO;S/M;50;0;0;0;0;0;2027290004334;0;;0;;10,8;8,8;8,8;0;0;;;;0;0;0;0;0;0;0;540;2025-12-16
A6010;;Sin categoría;;;;;;1;AZUL/AZUL MARINO;M/L;48;0;0;0;0;0;2027290004335;0;;0;;10,8;8,8;8,8;0;0;;;;0;1;10,8;10,8;10,8;0;0;518,4;2025-12-16
A6010;;Sin categoría;;;;;;1;GRIS;S/M;50;0;0;0;0;0;2027290004336;0;;0;;10,8;8,8;8,8;0;0;;;;0;0;0;0;0;0;0;540;2025-12-16
A6010;;Sin categoría;;;;;;1;GRIS;M/L;49;0;0;0;0;0;2027290004337;0;;0;;10,8;8,8;8,8;0;0;;;;0;1;10,8;10,8;10,8;0;0;529,2;2025-12-16
A6010;;Sin categoría;;;;;;1;BLANCO;S/M;50;0;0;0;0;0;2027290004338;0;;0;;10,8;8,8;8,8;0;0;;;;0;0;0;0;0;0;0;540;2025-12-16
A6010;;Sin categoría;;;;;;1;BLANCO;M/L;45;0;0;0;0;0;2027290004339;0;;0;;10,8;8,8;8,8;0;0;;;;0;1;10,8;10,8;10,8;0;0;486;2025-12-16
A6010;;Sin categoría;;;;;;1;BEIGE;S/M;50;0;0;0;0;0;2027290004340;0;;0;;10,8;8,8;8,8;0;0;;;;0;0;0;0;0;0;0;540;2025-12-16
A6010;;Sin categoría;;;;;;1;BEIGE;M/L;48;0;0;0;0;0;2027290004341;0;;0;;10,8;8,8;8,8;0;0;;;;0;1;10,8;10,8;10,8;0;0;518,4;2025-12-16
A6011;;Sin categoría;;;;;;1;GRIS;S/M;50;0;0;0;0;0;2027290004322;0;;0;;11,8;9,8;9,8;0;0;;;;0;0;0;0;0;0;0;590;2025-12-16
A6011;;Sin categoría;;;;;;1;GRIS;M/L;49;0;0;0;0;0;2027290004323;0;;0;;11,8;9,8;9,8;0;0;;;;0;0;0;0;0;0;0;578,2;2025-12-16
A6011;;Sin categoría;;;;;;1;BLANCO;S/M;50;0;0;0;0;0;2027290004324;0;;0;;11,8;9,8;9,8;0;0;;;;0;0;0;0;0;0;0;590;2025-12-16
A6011;;Sin categoría;;;;;;1;BLANCO;M/L;50;0;0;0;0;0;2027290004325;0;;0;;11,8;9,8;9,8;0;0;;;;0;0;0;0;0;0;0;590;2025-12-16
A6011;;Sin categoría;;;;;;1;GRANATE;S/M;50;0;0;0;0;0;2027290004326;0;;0;;11,8;9,8;9,8;0;0;;;;0;0;0;0;0;0;0;590;2025-12-16
A6011;;Sin categoría;;;;;;1;GRANATE;M/L;48;0;0;0;0;0;2027290004327;0;;0;;11,8;9,8;9,8;0;0;;;;0;0;0;0;0;0;0;566,4;2025-12-16
A6011;;Sin categoría;;;;;;1;BEIGE;S/M;50;0;0;0;0;0;2027290004328;0;;0;;11,8;9,8;9,8;0;0;;;;0;0;0;0;0;0;0;590;2025-12-16
A6011;;Sin categoría;;;;;;1;BEIGE;M/L;48;0;0;0;0;0;2027290004329;0;;0;;11,8;9,8;9,8;0;0;;;;0;0;0;0;0;0;0;566,4;2025-12-16
A6011;;Sin categoría;;;;;;1;AZUL MARINO;S/M;50;0;0;0;0;0;2027290004330;0;;0;;11,8;9,8;9,8;0;0;;;;0;0;0;0;0;0;0;590;2025-12-16
A6011;;Sin categoría;;;;;;1;AZUL MARINO;M/L;49;0;0;0;0;0;2027290004331;0;;0;;11,8;9,8;9,8;0;0;;;;0;0;0;0;0;0;0;578,2;2025-12-16
A6024;;Sin categoría;;;;;;1;BEIGE;S/M;50;0;0;0;0;0;2027290004310;0;;0;;10,5;8,5;8,5;0;0;;;;0;0;0;0;0;0;0;525;2025-12-16
A6024;;Sin categoría;;;;;;1;BEIGE;M/L;49;0;0;0;0;0;2027290004311;0;;0;;10,5;8,5;8,5;0;0;;;;0;0;0;0;0;0;0;514,5;2025-12-16
A6024;;Sin categoría;;;;;;1;BLANCO;S/M;50;0;0;0;0;0;2027290004312;0;;0;;10,5;8,5;8,5;0;0;;;;0;0;0;0;0;0;0;525;2025-12-16
A6024;;Sin categoría;;;;;;1;BLANCO;M/L;49;0;0;0;0;0;2027290004313;0;;0;;10,5;8,5;8,5;0;0;;;;0;0;0;0;0;0;0;514,5;2025-12-16
A6024;;Sin categoría;;;;;;1;GRIS;S/M;50;0;0;0;0;0;2027290004314;0;;0;;10,5;8,5;8,5;0;0;;;;0;0;0;0;0;0;0;525;2025-12-16
A6024;;Sin categoría;;;;;;1;GRIS;M/L;49;0;0;0;0;0;2027290004315;0;;0;;10,5;8,5;8,5;0;0;;;;0;0;0;0;0;0;0;514,5;2025-12-16
A6025;;Sin categoría;;;;;;1;GRIS;S/M;50;0;0;0;0;0;2027290004316;0;;0;;10;8;8;0;0;;;;0;0;0;0;0;0;0;500;2025-12-16
A6025;;Sin categoría;;;;;;1;GRIS;M/L;49;0;0;0;0;0;2027290004317;0;;0;;10;8;8;0;0;;;;0;0;0;0;0;0;0;490;2025-12-16
A6025;;Sin categoría;;;;;;1;BEIGE;S/M;50;0;0;0;0;0;2027290004318;0;;0;;10;8;8;0;0;;;;0;0;0;0;0;0;0;500;2025-12-16
A6025;;Sin categoría;;;;;;1;BEIGE;M/L;49;0;0;0;0;0;2027290004319;0;;0;;10;8;8;0;0;;;;0;0;0;0;0;0;0;490;2025-12-16
A6025;;Sin categoría;;;;;;1;BLANCO;S/M;50;0;0;0;0;0;2027290004320;0;;0;;10;8;8;0;0;;;;0;0;0;0;0;0;0;500;2025-12-16
A6025;;Sin categoría;;;;;;1;BLANCO;M/L;49;0;0;0;0;0;2027290004321;0;;0;;10;8;8;0;0;;;;0;0;0;0;0;0;0;490;2025-12-16
A6009;;Sin categoría;;;;;;1;BEIGE;S/M;49;0;0;0;0;0;2027290004286;0;;0;;10,8;8,8;8,8;0;0;;;;0;1;10,8;10,8;10,8;0;0;529,2;2025-12-16
A6009;;Sin categoría;;;;;;1;BEIGE;M/L;49;0;0;0;0;0;2027290004287;0;;0;;10,8;8,8;8,8;0;0;;;;0;0;0;0;0;0;0;529,2;2025-12-16
A6009;;Sin categoría;;;;;;1;CHOCOLATE;S/M;46;0;0;0;0;0;2027290004288;0;;0;;10,8;8,8;8,8;0;0;;;;0;4;43,2;43,2;10,8;0;0;496,8;2025-12-16
A6009;;Sin categoría;;;;;;1;CHOCOLATE;M/L;44;0;0;0;0;0;2027290004289;0;;0;;10,8;8,8;8,8;0;0;;;;0;2;21,6;21,6;10,8;0;0;475,2;2025-12-16
A6009;;Sin categoría;;;;;;1;GRANATE;S/M;48;0;0;0;0;0;2027290004290;0;;0;;10,8;8,8;8,8;0;0;;;;0;2;21,6;21,6;10,8;0;0;518,4;2025-12-16
A6009;;Sin categoría;;;;;;1;GRANATE;M/L;46;0;0;0;0;0;2027290004291;0;;0;;10,8;8,8;8,8;0;0;;;;0;0;0;0;0;0;0;496,8;2025-12-16
A6009;;Sin categoría;;;;;;1;AZUL MARINO;S/M;48;0;0;0;0;0;2027290004292;0;;0;;10,8;8,8;8,8;0;0;;;;0;2;21,6;21,6;10,8;0;0;518,4;2025-12-16
A6009;;Sin categoría;;;;;;1;AZUL MARINO;M/L;57;0;0;0;0;0;2027290004293;0;;0;;10,8;8,8;8,8;0;0;;;;0;0;0;0;0;0;0;615,6;2025-12-16
A6009;;Sin categoría;;;;;;1;GRIS;S/M;50;0;0;0;0;0;2027290004294;0;;0;;10,8;8,8;8,8;0;0;;;;0;0;0;0;0;0;0;540;2025-12-16
A6009;;Sin categoría;;;;;;1;GRIS;M/L;49;0;0;0;0;0;2027290004295;0;;0;;10,8;8,8;8,8;0;0;;;;0;1;10,8;10,8;10,8;0;0;529,2;2025-12-16
A6014;;Sin categoría;;;;;;1;VERDE OLIVA;S/M;50;0;0;0;0;0;2027290004388;0;;0;;10,8;8,8;8,8;0;0;;;;0;0;0;0;0;0;0;540;2025-12-16
A6014;;Sin categoría;;;;;;1;VERDE OLIVA;M/L;46;0;0;0;0;0;2027290004389;0;;0;;10,8;8,8;8,8;0;0;;;;0;1;10,8;10,8;10,8;0;0;496,8;2025-12-16
A6014;;Sin categoría;;;;;;1;AZUL MARINO;S/M;49;0;0;0;0;0;2027290004390;0;;0;;10,8;8,8;8,8;0;0;;;;0;0;0;0;0;0;0;529,2;2025-12-16
A6014;;Sin categoría;;;;;;1;AZUL MARINO;M/L;48;0;0;0;0;0;2027290004391;0;;0;;10,8;8,8;8,8;0;0;;;;0;1;10,8;10,8;10,8;0;0;518,4;2025-12-16
A6014;;Sin categoría;;;;;;1;BEIGE;S/M;48;0;0;0;0;0;2027290004392;0;;0;;10,8;8,8;8,8;0;0;;;;0;0;0;0;0;0;0;518,4;2025-12-16
A6014;;Sin categoría;;;;;;1;BEIGE;M/L;48;0;0;0;0;0;2027290004393;0;;0;;10,8;8,8;8,8;0;0;;;;0;0;0;0;0;0;0;518,4;2025-12-16
A6016;;Sin categoría;;;;;;1;CAMEL;S/M;47;0;0;0;0;0;2027290004382;0;;0;;16,5;14,5;14,5;0;0;;;;0;3;49,5;49,5;16,5;0;0;775,5;2025-12-16
A6016;;Sin categoría;;;;;;1;CAMEL;M/L;48;0;0;0;0;0;2027290004383;0;;0;;16,5;14,5;14,5;0;0;;;;0;1;16,5;16,5;16,5;0;0;792;2025-12-16
A6016;;Sin categoría;;;;;;1;GRIS;S/M;48;0;0;0;0;0;2027290004384;0;;0;;16,5;14,5;14,5;0;0;;;;0;1;16,5;16,5;16,5;0;0;792;2025-12-16
A6016;;Sin categoría;;;;;;1;GRIS;M/L;49;0;0;0;0;0;2027290004385;0;;0;;16,5;14,5;14,5;0;0;;;;0;0;0;0;0;0;0;808,5;2025-12-16
A6016;;Sin categoría;;;;;;1;BLANCO;S/M;46;0;0;0;0;0;2027290004386;0;;0;;16,5;14,5;14,5;0;0;;;;0;3;45,5;45,5;15,17;0;0;759;2025-12-16
A6016;;Sin categoría;;;;;;1;BLANCO;M/L;46;0;0;0;0;0;2027290004387;0;;0;;16,5;14,5;14,5;0;0;;;;0;3;43,5;43,5;14,5;0;0;759;2025-12-16
A6031;;Sin categoría;;;;;;1;BEIGE;S/M;58;0;0;0;0;0;2027290004356;0;;0;;15,5;13,5;13,5;0;0;;;;0;0;0;0;0;0;0;899;2025-12-16
A6031;;Sin categoría;;;;;;1;BEIGE;M/L;58;0;0;0;0;0;2027290004357;0;;0;;15,5;13,5;13,5;0;0;;;;0;0;0;0;0;0;0;899;2025-12-16
A6031;;Sin categoría;;;;;;1;VERDE OLIVA;S/M;57;0;0;0;0;0;2027290004358;0;;0;;15,5;13,5;13,5;0;0;;;;0;0;0;0;0;0;0;883,5;2025-12-16
A6031;;Sin categoría;;;;;;1;VERDE OLIVA;M/L;57;0;0;0;0;0;2027290004359;0;;0;;15,5;13,5;13,5;0;0;;;;0;0;0;0;0;0;0;883,5;2025-12-16
A6031;;Sin categoría;;;;;;1;LILA;S/M;58;0;0;0;0;0;2027290004360;0;;0;;15,5;13,5;13,5;0;0;;;;0;1;16,5;16,5;16,5;0;0;899;2025-12-16
A6031;;Sin categoría;;;;;;1;LILA;M/L;58;0;0;0;0;0;2027290004361;0;;0;;15,5;13,5;13,5;0;0;;;;0;1;15,5;15,5;15,5;0;0;899;2025-12-16
D001;;Sin categoría;;;;;;1;CHOCOLATE;;6;0;0;0;0;0;2027290004283;0;;0;;35;35;35;0;0;;;;0;4;150;150;37,5;0;0;210;2025-11-19
D001;;Sin categoría;;;;;;1;gris oscuro;;9;0;0;0;0;0;2027290004284;0;;0;;35;35;35;0;0;;;;0;1;35;35;35;0;0;315;2025-11-19
D002;;Sin categoría;;;;;;1;CHOCOLATE;;9;0;0;0;0;0;2027290004285;0;;0;;52;52;52;0;0;;;;0;1;30;30;30;0;0;468;2025-11-19
F003;;Sin categoría;;;;;;1;BEIGE;;4;0;0;0;0;0;2027290004275;0;;0;;39;39;39;0;0;;;;0;1;39;39;39;0;0;156;2025-10-16
